primaryTitle,Genres,TotalGross,Year,Distributor,Release Month,CPI,Gas,Unemploy,Per Savings
Next Day Air,Crime,"$10,027,047 ",2009,Summit Entertainment,5/1/2009,213.022,2.34,9.4,7.9
Next Day Air,Comedy,"$10,027,047 ",2009,Summit Entertainment,5/1/2009,213.022,2.34,9.4,7.9
Nick and Norah's Infinite Playlist,Comedy,"$31,487,293 ",2008,Sony Pictures Entertainment (SPE),10/1/2008,216.995,3.54,6.5,5.2
Nick and Norah's Infinite Playlist,Drama,"$31,487,293 ",2008,Sony Pictures Entertainment (SPE),10/1/2008,216.995,3.54,6.5,5.2
Night at the Museum,Adventure,"$250,863,268 ",2006,Twentieth Century Fox,12/1/2006,203.1,2.46,4.4,3.5
Night at the Museum,Family,"$250,863,268 ",2006,Twentieth Century Fox,12/1/2006,203.1,2.46,4.4,3.5
Night at the Museum,Comedy,"$250,863,268 ",2006,Twentieth Century Fox,12/1/2006,203.1,2.46,4.4,3.5
Night at the Museum: Battle of the Smithsonian,Adventure,"$177,243,721 ",2009,Twentieth Century Fox,5/1/2009,213.022,2.34,9.4,7.9
Night at the Museum: Battle of the Smithsonian,Family,"$177,243,721 ",2009,Twentieth Century Fox,5/1/2009,213.022,2.34,9.4,7.9
Night at the Museum: Battle of the Smithsonian,Comedy,"$177,243,721 ",2009,Twentieth Century Fox,5/1/2009,213.022,2.34,9.4,7.9
Nights in Rodanthe,Drama,"$41,850,659 ",2008,Warner Bros.,9/1/2008,218.877,3.95,6.1,4.3
Nights in Rodanthe,Romance,"$41,850,659 ",2008,Warner Bros.,9/1/2008,218.877,3.95,6.1,4.3
Nim's Island,Adventure,"$48,006,762 ",2008,Twentieth Century Fox,4/1/2008,213.942,3.88,5,2.9
Nim's Island,Drama,"$48,006,762 ",2008,Twentieth Century Fox,4/1/2008,213.942,3.88,5,2.9
Nim's Island,Comedy,"$48,006,762 ",2008,Twentieth Century Fox,4/1/2008,213.942,3.88,5,2.9
Nine,Documentary,"$19,676,965 ",2009,The Weinstein Company,12/1/2009,217.347,2.79,9.9,5.6
Nine,Short,"$19,676,965 ",2009,The Weinstein Company,12/1/2009,217.347,2.79,9.9,5.6
Ninja Assassin,Action,"$38,122,883 ",2009,Warner Bros.,11/1/2009,217.234,2.79,9.9,5.6
Ninja Assassin,Thriller,"$38,122,883 ",2009,Warner Bros.,11/1/2009,217.234,2.79,9.9,5.6
No Country for Old Men,Crime,"$74,283,625 ",2007,Miramax,11/1/2007,210.834,3.17,4.7,2.8
No Country for Old Men,Drama,"$74,283,625 ",2007,Miramax,11/1/2007,210.834,3.17,4.7,2.8
No Reservations,Comedy,"$43,107,979 ",2007,Warner Bros.,7/1/2007,207.603,2.62,4.7,3.4
No Reservations,Drama,"$43,107,979 ",2007,Warner Bros.,7/1/2007,207.603,2.62,4.7,3.4
Norbit,Comedy,"$95,673,607 ",2007,DreamWorks,2/1/2007,204.226,2.43,4.5,3.6
Norbit,Romance,"$95,673,607 ",2007,DreamWorks,2/1/2007,204.226,2.43,4.5,3.6
North Country,Drama,"$18,337,722 ",2005,Warner Bros.,10/1/2005,199.1,2.63,5,2.9
Not Another Teen Movie,Comedy,"$38,252,284 ",2001,Sony Pictures Entertainment (SPE),12/1/2001,177.4,1.12,5.7,3.8
Not Easily Broken,Drama,"$10,572,742 ",2009,Screen Gems,1/1/2009,211.933,2.51,7.8,6.2
Not Easily Broken,Romance,"$10,572,742 ",2009,Screen Gems,1/1/2009,211.933,2.51,7.8,6.2
Notes on a Scandal,Crime,"$17,510,118 ",2007,Fox Searchlight Pictures,12/1/2007,211.445,3.25,5,3.2
Notes on a Scandal,Drama,"$17,510,118 ",2007,Fox Searchlight Pictures,12/1/2007,211.445,3.25,5,3.2
Nothing Like the Holidays,Comedy,"$7,503,736 ",2008,Overture Films,12/1/2008,211.398,2.64,7.3,6.2
Nothing Like the Holidays,Drama,"$7,503,736 ",2008,Overture Films,12/1/2008,211.398,2.64,7.3,6.2
Notorious,Biography,"$36,843,682 ",2009,Fox Searchlight Pictures,1/1/2009,211.933,2.51,7.8,6.2
Notorious,Crime,"$36,843,682 ",2009,Fox Searchlight Pictures,1/1/2009,211.933,2.51,7.8,6.2
Nowhere in Africa,Biography,"$6,180,200 ",2003,Zeitgeist Films,3/1/2003,183.9,1.77,5.9,5
Nowhere in Africa,Drama,"$6,180,200 ",2003,Zeitgeist Films,3/1/2003,183.9,1.77,5.9,5
O,Drama,"$16,025,437 ",2001,Lionsgate,8/1/2001,177.4,1.24,4.9,6.6
O,Romance,"$16,025,437 ",2001,Lionsgate,8/1/2001,177.4,1.24,4.9,6.6
"O Brother, Where Art Thou?",Comedy,"$45,512,588 ",2001,Walt Disney Studios Motion Pictures,12/1/2001,177.4,1.12,5.7,3.8
Observe and Report,Comedy,"$24,007,324 ",2009,Warner Bros.,4/1/2009,212.709,2.35,9,6.6
Observe and Report,Crime,"$24,007,324 ",2009,Warner Bros.,4/1/2009,212.709,2.35,9,6.6
Obsessed,Drama,"$68,261,644 ",2009,Screen Gems,4/1/2009,212.709,2.35,9,6.6
Obsessed,Mystery,"$68,261,644 ",2009,Screen Gems,4/1/2009,212.709,2.35,9,6.6
Ocean's Eleven,Crime,"$183,417,150 ",2001,Warner Bros.,12/1/2001,177.4,1.12,5.7,3.8
Ocean's Eleven,Thriller,"$183,417,150 ",2001,Warner Bros.,12/1/2001,177.4,1.12,5.7,3.8
Ocean's Thirteen,Crime,"$117,154,724 ",2007,Warner Bros.,6/1/2007,207.234,2.56,4.6,3.5
Ocean's Thirteen,Thriller,"$117,154,724 ",2007,Warner Bros.,6/1/2007,207.234,2.56,4.6,3.5
Ocean's Twelve,Crime,"$125,544,280 ",2004,Warner Bros.,12/1/2004,191.7,1.9,5.4,6.6
Ocean's Twelve,Thriller,"$125,544,280 ",2004,Warner Bros.,12/1/2004,191.7,1.9,5.4,6.6
Old Dogs,Comedy,"$49,492,060 ",2009,Walt Disney Studios Motion Pictures,11/1/2009,217.234,2.79,9.9,5.6
Old Dogs,Drama,"$49,492,060 ",2009,Walt Disney Studios Motion Pictures,11/1/2009,217.234,2.79,9.9,5.6
Old School,Comedy,"$75,585,093 ",2003,DreamWorks Distribution,2/1/2003,183.6,1.64,5.9,5.3
On the Line,Comedy,"$4,365,455 ",2001,Miramax,10/1/2001,177.6,1.23,5.3,3.1
On the Line,Family,"$4,365,455 ",2001,Miramax,10/1/2001,177.6,1.23,5.3,3.1
Once,Drama,"$9,439,923 ",2007,Fox Searchlight Pictures,5/1/2007,206.755,2.57,4.4,3.6
Once,Short,"$9,439,923 ",2007,Fox Searchlight Pictures,5/1/2007,206.755,2.57,4.4,3.6
Once Upon a Time in Mexico,Action,"$56,359,780 ",2003,Sony Pictures Entertainment (SPE),9/1/2003,185.1,1.28,6.1,5.1
Once Upon a Time in Mexico,Crime,"$56,359,780 ",2003,Sony Pictures Entertainment (SPE),9/1/2003,185.1,1.28,6.1,5.1
One Hour Photo,Drama,"$31,597,131 ",2002,Fox Searchlight Pictures,8/1/2002,180.5,1.14,5.7,5.4
One Hour Photo,Thriller,"$31,597,131 ",2002,Fox Searchlight Pictures,8/1/2002,180.5,1.14,5.7,5.4
One Missed Call,Horror,"$26,890,041 ",2008,Warner Bros.,1/1/2008,212.174,3.34,5,3.2
One Missed Call,Mystery,"$26,890,041 ",2008,Warner Bros.,1/1/2008,212.174,3.34,5,3.2
One Night at McCool's,Comedy,"$6,290,673 ",2001,USA Films,4/1/2001,176.4,1.37,4.4,5.1
One Night at McCool's,Crime,"$6,290,673 ",2001,USA Films,4/1/2001,176.4,1.37,4.4,5.1
One Night with the King,Biography,"$13,395,961 ",2006,8x Entertainment,10/1/2006,201.9,2.4,4.4,3.2
One Night with the King,Drama,"$13,395,961 ",2006,8x Entertainment,10/1/2006,201.9,2.4,4.4,3.2
Ong-Bak: The Thai Warrior,Action,"$4,563,167 ",2005,Magnolia Pictures,2/1/2005,192.4,1.96,5.4,2.9
Ong-Bak: The Thai Warrior,Crime,"$4,563,167 ",2005,Magnolia Pictures,2/1/2005,192.4,1.96,5.4,2.9
Open Range,Action,"$58,331,254 ",2003,Walt Disney Studios Motion Pictures,8/1/2003,184.5,1.28,6.1,5.9
Open Range,Drama,"$58,331,254 ",2003,Walt Disney Studios Motion Pictures,8/1/2003,184.5,1.28,6.1,5.9
Open Season,Adventure,"$85,105,259 ",2006,Sony Pictures Entertainment (SPE),9/1/2006,202.8,2.53,4.5,3.2
Open Season,Comedy,"$85,105,259 ",2006,Sony Pictures Entertainment (SPE),9/1/2006,202.8,2.53,4.5,3.2
Open Season,Animation,"$85,105,259 ",2006,Sony Pictures Entertainment (SPE),9/1/2006,202.8,2.53,4.5,3.2
Open Water,Adventure,"$30,610,863 ",2004,Lionsgate,8/1/2004,189.2,1.61,5.4,5
Open Water,Drama,"$30,610,863 ",2004,Lionsgate,8/1/2004,189.2,1.61,5.4,5
Orange County,Comedy,"$41,076,018 ",2002,Paramount Pictures,1/1/2002,177.7,1.12,5.7,5.7
Orange County,Drama,"$41,076,018 ",2002,Paramount Pictures,1/1/2002,177.7,1.12,5.7,5.7
Original Sin,Drama,"$16,534,221 ",2001,Metro-Goldwyn-Mayer (MGM),8/1/2001,177.4,1.24,4.9,6.6
Original Sin,Mystery,"$16,534,221 ",2001,Metro-Goldwyn-Mayer (MGM),8/1/2001,177.4,1.24,4.9,6.6
Orphan,Drama,"$41,596,251 ",2009,Warner Bros.,7/1/2009,214.726,2.45,9.5,5.5
Osmosis Jones,Action,"$13,596,911 ",2001,Warner Bros.,8/1/2001,177.4,1.24,4.9,6.6
Osmosis Jones,Animation,"$13,596,911 ",2001,Warner Bros.,8/1/2001,177.4,1.24,4.9,6.6
Osmosis Jones,Adventure,"$13,596,911 ",2001,Warner Bros.,8/1/2001,177.4,1.24,4.9,6.6
Out Cold,Comedy,"$13,906,394 ",2001,Walt Disney Studios Motion Pictures,11/1/2001,177.5,1.19,5.5,3.5
Out Cold,Sport,"$13,906,394 ",2001,Walt Disney Studios Motion Pictures,11/1/2001,177.5,1.19,5.5,3.5
Out of Time,Crime,"$41,088,845 ",2003,Metro-Goldwyn-Mayer (MGM),10/1/2003,184.9,1.3,6,5.3
Out of Time,Drama,"$41,088,845 ",2003,Metro-Goldwyn-Mayer (MGM),10/1/2003,184.9,1.3,6,5.3
Over Her Dead Body,Comedy,"$7,563,670 ",2008,New Line Cinema,2/1/2008,212.687,3.34,4.9,3.6
Over Her Dead Body,Fantasy,"$7,563,670 ",2008,New Line Cinema,2/1/2008,212.687,3.34,4.9,3.6
Over the Hedge,Adventure,"$155,019,340 ",2006,DreamWorks,5/1/2006,201.3,2.57,4.6,3.6
Over the Hedge,Comedy,"$155,019,340 ",2006,DreamWorks,5/1/2006,201.3,2.57,4.6,3.6
Over the Hedge,Animation,"$155,019,340 ",2006,DreamWorks,5/1/2006,201.3,2.57,4.6,3.6
P.S. I Love You,Comedy,"$53,695,808 ",2007,Warner Bros.,12/1/2007,211.445,3.25,5,3.2
P.S. I Love You,Drama,"$53,695,808 ",2007,Warner Bros.,12/1/2007,211.445,3.25,5,3.2
Pandorum,Action,"$10,330,853 ",2009,Overture Films,9/1/2009,215.861,2.55,9.8,5.6
Pandorum,Horror,"$10,330,853 ",2009,Overture Films,9/1/2009,215.861,2.55,9.8,5.6
Panic Room,Crime,"$96,397,334 ",2002,Sony Pictures Entertainment (SPE),3/1/2002,178.5,1.12,5.7,5.6
Panic Room,Drama,"$96,397,334 ",2002,Sony Pictures Entertainment (SPE),3/1/2002,178.5,1.12,5.7,5.6
Pan's Labyrinth,Drama,"$37,634,615 ",2007,Picturehouse,12/1/2007,211.445,3.25,5,3.2
Pan's Labyrinth,Fantasy,"$37,634,615 ",2007,Picturehouse,12/1/2007,211.445,3.25,5,3.2
Paparazzi,Documentary,"$15,714,234 ",2004,Twentieth Century Fox,9/1/2004,189.8,1.67,5.4,4.4
Paranormal Activity,Horror,"$107,918,810 ",2009,Paramount Pictures,9/1/2009,215.861,2.55,9.8,5.6
Paranormal Activity,Mystery,"$107,918,810 ",2009,Paramount Pictures,9/1/2009,215.861,2.55,9.8,5.6
Pathfinder,Action,"$10,232,081 ",2007,Twentieth Century Fox,4/1/2007,205.904,2.56,4.5,3.8
Pathfinder,Drama,"$10,232,081 ",2007,Twentieth Century Fox,4/1/2007,205.904,2.56,4.5,3.8
Pathfinder,Adventure,"$10,232,081 ",2007,Twentieth Century Fox,4/1/2007,205.904,2.56,4.5,3.8
Paul Blart: Mall Cop,Action,"$146,336,178 ",2009,Sony Pictures Entertainment (SPE),1/1/2009,211.933,2.51,7.8,6.2
Paul Blart: Mall Cop,Crime,"$146,336,178 ",2009,Sony Pictures Entertainment (SPE),1/1/2009,211.933,2.51,7.8,6.2
Paul Blart: Mall Cop,Comedy,"$146,336,178 ",2009,Sony Pictures Entertainment (SPE),1/1/2009,211.933,2.51,7.8,6.2
Paycheck,Action,"$53,790,451 ",2003,Paramount Pictures,12/1/2003,185.5,1.36,5.7,5.2
Paycheck,Mystery,"$53,790,451 ",2003,Paramount Pictures,12/1/2003,185.5,1.36,5.7,5.2
Pearl Harbor,Action,"$198,542,554 ",2001,Walt Disney Studios Motion Pictures,5/1/2001,177.3,1.34,4.3,4.5
Pearl Harbor,Drama,"$198,542,554 ",2001,Walt Disney Studios Motion Pictures,5/1/2001,177.3,1.34,4.3,4.5
Penelope,Comedy,"$10,011,996 ",2008,Summit Entertainment,2/1/2008,212.687,3.34,4.9,3.6
Penelope,Fantasy,"$10,011,996 ",2008,Summit Entertainment,2/1/2008,212.687,3.34,4.9,3.6
Perfect Stranger,Crime,"$23,984,949 ",2007,Revolution Studios,4/1/2007,205.904,2.56,4.5,3.8
Perfect Stranger,Mystery,"$23,984,949 ",2007,Revolution Studios,4/1/2007,205.904,2.56,4.5,3.8
Persepolis,Animation,"$4,445,756 ",2008,Sony Pictures Classics,12/1/2008,211.398,2.64,7.3,6.2
Persepolis,Drama,"$4,445,756 ",2008,Sony Pictures Classics,12/1/2008,211.398,2.64,7.3,6.2
Persepolis,Biography,"$4,445,756 ",2008,Sony Pictures Classics,12/1/2008,211.398,2.64,7.3,6.2
Peter Pan,Adventure,"$48,462,608 ",2003,Universal Pictures,12/1/2003,185.5,1.36,5.7,5.2
Peter Pan,Family,"$48,462,608 ",2003,Universal Pictures,12/1/2003,185.5,1.36,5.7,5.2
Peter Pan 2: Return to Never Land,Adventure,"$48,430,258 ",2002,Walt Disney Studios Motion Pictures,2/1/2002,178,1.11,5.7,5.5
Peter Pan 2: Return to Never Land,Family,"$48,430,258 ",2002,Walt Disney Studios Motion Pictures,2/1/2002,178,1.11,5.7,5.5
Peter Pan 2: Return to Never Land,Animation,"$48,430,258 ",2002,Walt Disney Studios Motion Pictures,2/1/2002,178,1.11,5.7,5.5
Phat Girlz,Comedy,"$7,061,128 ",2006,Fox Searchlight Pictures,4/1/2006,200.7,2.53,4.7,3.8
Phone Booth,Crime,"$46,566,212 ",2003,Twentieth Century Fox,4/1/2003,183.2,1.49,6,5.1
Phone Booth,Thriller,"$46,566,212 ",2003,Twentieth Century Fox,4/1/2003,183.2,1.49,6,5.1
Piglet's Big Movie,Adventure,"$23,103,423 ",2003,Walt Disney Studios Motion Pictures,3/1/2003,183.9,1.77,5.9,5
Piglet's Big Movie,Comedy,"$23,103,423 ",2003,Walt Disney Studios Motion Pictures,3/1/2003,183.9,1.77,5.9,5
Piglet's Big Movie,Animation,"$23,103,423 ",2003,Walt Disney Studios Motion Pictures,3/1/2003,183.9,1.77,5.9,5
Pineapple Express,Action,"$87,341,380 ",2008,Sony Pictures Entertainment (SPE),8/1/2008,218.69,4.22,6.1,3.5
Pineapple Express,Crime,"$87,341,380 ",2008,Sony Pictures Entertainment (SPE),8/1/2008,218.69,4.22,6.1,3.5
Pineapple Express,Comedy,"$87,341,380 ",2008,Sony Pictures Entertainment (SPE),8/1/2008,218.69,4.22,6.1,3.5
Pirates of the Caribbean: At World's End,Action,"$309,420,425 ",2007,Walt Disney Studios Motion Pictures,5/1/2007,206.755,2.57,4.4,3.6
Pirates of the Caribbean: At World's End,Fantasy,"$309,420,425 ",2007,Walt Disney Studios Motion Pictures,5/1/2007,206.755,2.57,4.4,3.6
Pirates of the Caribbean: At World's End,Adventure,"$309,420,425 ",2007,Walt Disney Studios Motion Pictures,5/1/2007,206.755,2.57,4.4,3.6
Pirates of the Caribbean: Dead Man's Chest,Action,"$423,315,812 ",2006,Walt Disney Studios Motion Pictures,7/1/2006,202.9,2.6,4.7,3.1
Pirates of the Caribbean: Dead Man's Chest,Fantasy,"$423,315,812 ",2006,Walt Disney Studios Motion Pictures,7/1/2006,202.9,2.6,4.7,3.1
Pirates of the Caribbean: Dead Man's Chest,Adventure,"$423,315,812 ",2006,Walt Disney Studios Motion Pictures,7/1/2006,202.9,2.6,4.7,3.1
Pirates of the Caribbean: The Curse of the Black Pearl,Action,"$305,413,918 ",2003,Walt Disney Studios Motion Pictures,7/1/2003,183.7,1.28,6.2,6.1
Pirates of the Caribbean: The Curse of the Black Pearl,Fantasy,"$305,413,918 ",2003,Walt Disney Studios Motion Pictures,7/1/2003,183.7,1.28,6.2,6.1
Pirates of the Caribbean: The Curse of the Black Pearl,Adventure,"$305,413,918 ",2003,Walt Disney Studios Motion Pictures,7/1/2003,183.7,1.28,6.2,6.1
Planet 51,Adventure,"$42,194,060 ",2009,Sony Pictures Entertainment (SPE),11/1/2009,217.234,2.79,9.9,5.6
Planet 51,Comedy,"$42,194,060 ",2009,Sony Pictures Entertainment (SPE),11/1/2009,217.234,2.79,9.9,5.6
Planet 51,Animation,"$42,194,060 ",2009,Sony Pictures Entertainment (SPE),11/1/2009,217.234,2.79,9.9,5.6
Planet of the Apes,Action,"$180,011,740 ",2001,Twentieth Century Fox,7/1/2001,177.4,1.26,4.6,5.6
Planet of the Apes,Sci-Fi,"$180,011,740 ",2001,Twentieth Century Fox,7/1/2001,177.4,1.26,4.6,5.6
Planet of the Apes,Adventure,"$180,011,740 ",2001,Twentieth Century Fox,7/1/2001,177.4,1.26,4.6,5.6
Ponyo,Adventure,"$15,090,399 ",2009,Walt Disney Studios Motion Pictures,8/1/2009,215.445,2.56,9.6,4.5
Ponyo,Comedy,"$15,090,399 ",2009,Walt Disney Studios Motion Pictures,8/1/2009,215.445,2.56,9.6,4.5
Ponyo,Animation,"$15,090,399 ",2009,Walt Disney Studios Motion Pictures,8/1/2009,215.445,2.56,9.6,4.5
Pooh's Heffalump Movie,Adventure,"$18,098,433 ",2005,Walt Disney Studios Motion Pictures,2/1/2005,192.4,1.96,5.4,2.9
Pooh's Heffalump Movie,Comedy,"$18,098,433 ",2005,Walt Disney Studios Motion Pictures,2/1/2005,192.4,1.96,5.4,2.9
Pooh's Heffalump Movie,Animation,"$18,098,433 ",2005,Walt Disney Studios Motion Pictures,2/1/2005,192.4,1.96,5.4,2.9
Pootie Tang,Action,"$3,313,583 ",2001,Paramount Pictures,6/1/2001,177.7,1.32,4.5,4.4
Pootie Tang,Comedy,"$3,313,583 ",2001,Paramount Pictures,6/1/2001,177.7,1.32,4.5,4.4
Pootie Tang,Adventure,"$3,313,583 ",2001,Paramount Pictures,6/1/2001,177.7,1.32,4.5,4.4
Poseidon,Action,"$60,674,817 ",2006,Warner Bros.,5/1/2006,201.3,2.57,4.6,3.6
Poseidon,Thriller,"$60,674,817 ",2006,Warner Bros.,5/1/2006,201.3,2.57,4.6,3.6
Poseidon,Adventure,"$60,674,817 ",2006,Warner Bros.,5/1/2006,201.3,2.57,4.6,3.6
Possession,Drama,"$10,113,733 ",2002,Focus Features,8/1/2002,180.5,1.14,5.7,5.4
Possession,Mystery,"$10,113,733 ",2002,Focus Features,8/1/2002,180.5,1.14,5.7,5.4
Post Grad,Comedy,"$6,380,019 ",2009,Twentieth Century Fox,8/1/2009,215.445,2.56,9.6,4.5
Post Grad,Romance,"$6,380,019 ",2009,Twentieth Century Fox,8/1/2009,215.445,2.56,9.6,4.5
Precious,Drama,"$47,566,524 ",2009,Lionsgate,11/1/2009,217.234,2.79,9.9,5.6
Premonition,Action,"$47,852,604 ",2007,Sony Pictures Entertainment (SPE),3/1/2007,205.288,2.51,4.4,3.9
Premonition,Mystery,"$47,852,604 ",2007,Sony Pictures Entertainment (SPE),3/1/2007,205.288,2.51,4.4,3.9
Pride,Comedy,"$7,057,600 ",2007,Lionsgate,3/1/2007,205.288,2.51,4.4,3.9
Pride,Drama,"$7,057,600 ",2007,Lionsgate,3/1/2007,205.288,2.51,4.4,3.9
Pride & Prejudice,Drama,"$38,405,088 ",2005,Focus Features,11/1/2005,198.1,2.46,5,3.2
Pride & Prejudice,Romance,"$38,405,088 ",2005,Focus Features,11/1/2005,198.1,2.46,5,3.2
Pride and Glory,Crime,"$15,740,721 ",2008,Warner Bros.,10/1/2008,216.995,3.54,6.5,5.2
Pride and Glory,Drama,"$15,740,721 ",2008,Warner Bros.,10/1/2008,216.995,3.54,6.5,5.2
Prime,Comedy,"$22,827,153 ",2005,Universal Pictures,10/1/2005,199.1,2.63,5,2.9
Prime,Drama,"$22,827,153 ",2005,Universal Pictures,10/1/2005,199.1,2.63,5,2.9
Primeval,Action,"$10,597,734 ",2007,Walt Disney Studios Motion Pictures,1/1/2007,203.437,2.37,4.6,3.2
Primeval,Crime,"$10,597,734 ",2007,Walt Disney Studios Motion Pictures,1/1/2007,203.437,2.37,4.6,3.2
Primeval,Adventure,"$10,597,734 ",2007,Walt Disney Studios Motion Pictures,1/1/2007,203.437,2.37,4.6,3.2
Prom Night,Short,"$43,869,350 ",2008,Screen Gems,4/1/2008,213.942,3.88,5,2.9
Proof,Drama,"$7,535,331 ",2005,Miramax,9/1/2005,198.8,2.59,5,2.7
Proof,Mystery,"$7,535,331 ",2005,Miramax,9/1/2005,198.8,2.59,5,2.7
Proof of Life,Adventure,"$32,598,931 ",2001,Warner Bros.,12/1/2001,177.4,1.12,5.7,3.8
Proof of Life,Drama,"$32,598,931 ",2001,Warner Bros.,12/1/2001,177.4,1.12,5.7,3.8
Public Enemies,Action,"$97,104,620 ",2009,Universal Pictures,7/1/2009,214.726,2.45,9.5,5.5
Public Enemies,Animation,"$97,104,620 ",2009,Universal Pictures,7/1/2009,214.726,2.45,9.5,5.5
Public Enemies,Adventure,"$97,104,620 ",2009,Universal Pictures,7/1/2009,214.726,2.45,9.5,5.5
Pulse,Horror,"$20,264,436 ",2006,-,8/1/2006,203.8,2.65,4.7,3.3
Pulse,Mystery,"$20,264,436 ",2006,-,8/1/2006,203.8,2.65,4.7,3.3
Punch-Drunk Love,Comedy,"$17,844,216 ",2002,Revolution Studios,10/1/2002,181.2,1.2,5.7,5.8
Punch-Drunk Love,Drama,"$17,844,216 ",2002,Revolution Studios,10/1/2002,181.2,1.2,5.7,5.8
Punisher: War Zone,Action,"$8,050,977 ",2008,Lionsgate,12/1/2008,211.398,2.64,7.3,6.2
Punisher: War Zone,Crime,"$8,050,977 ",2008,Lionsgate,12/1/2008,211.398,2.64,7.3,6.2
Push,Drama,"$31,811,527 ",2009,Summit Entertainment,2/1/2009,212.705,2.45,8.3,5.6
Push,Short,"$31,811,527 ",2009,Summit Entertainment,2/1/2009,212.705,2.45,8.3,5.6
Quantum of Solace,Action,"$168,368,427 ",2008,Sony Pictures Entertainment (SPE),11/1/2008,213.153,3,6.8,6.3
Quantum of Solace,Thriller,"$168,368,427 ",2008,Sony Pictures Entertainment (SPE),11/1/2008,213.153,3,6.8,6.3
Quantum of Solace,Adventure,"$168,368,427 ",2008,Sony Pictures Entertainment (SPE),11/1/2008,213.153,3,6.8,6.3
Quarantine,Drama,"$31,691,811 ",2008,Screen Gems,10/1/2008,216.995,3.54,6.5,5.2
Queen of the Damned,Drama,"$30,336,800 ",2002,Warner Bros.,2/1/2002,178,1.11,5.7,5.5
Queen of the Damned,Fantasy,"$30,336,800 ",2002,Warner Bros.,2/1/2002,178,1.11,5.7,5.5
Rabbit-Proof Fence,Biography,"$6,199,600 ",2003,Miramax,11/1/2003,185,1.33,5.8,5.3
Rabbit-Proof Fence,Drama,"$6,199,600 ",2003,Miramax,11/1/2003,185,1.33,5.8,5.3
Race to Witch Mountain,Action,"$67,172,594 ",2009,Walt Disney Studios Motion Pictures,3/1/2009,212.495,2.32,8.7,5.9
Race to Witch Mountain,Family,"$67,172,594 ",2009,Walt Disney Studios Motion Pictures,3/1/2009,212.495,2.32,8.7,5.9
Race to Witch Mountain,Adventure,"$67,172,594 ",2009,Walt Disney Studios Motion Pictures,3/1/2009,212.495,2.32,8.7,5.9
Rachel Getting Married,Drama,"$12,796,841 ",2008,Sony Pictures Classics,10/1/2008,216.995,3.54,6.5,5.2
Rachel Getting Married,Romance,"$12,796,841 ",2008,Sony Pictures Classics,10/1/2008,216.995,3.54,6.5,5.2
Racing Stripes,Adventure,"$49,772,522 ",2005,Warner Bros.,1/1/2005,191.6,1.86,5.3,3.2
Racing Stripes,Drama,"$49,772,522 ",2005,Warner Bros.,1/1/2005,191.6,1.86,5.3,3.2
Racing Stripes,Comedy,"$49,772,522 ",2005,Warner Bros.,1/1/2005,191.6,1.86,5.3,3.2
Radio,Comedy,"$52,333,738 ",2003,Revolution Studios,10/1/2003,184.9,1.3,6,5.3
Radio,Thriller,"$52,333,738 ",2003,Revolution Studios,10/1/2003,184.9,1.3,6,5.3
Raise Your Voice,Family,"$10,411,980 ",2004,New Line Cinema,10/1/2004,190.8,1.88,5.5,4.3
Raise Your Voice,Music,"$10,411,980 ",2004,New Line Cinema,10/1/2004,190.8,1.88,5.5,4.3
Raising Helen,Comedy,"$37,486,512 ",2004,Walt Disney Studios Motion Pictures,5/1/2004,188.2,1.53,5.6,5.1
Raising Helen,Drama,"$37,486,512 ",2004,Walt Disney Studios Motion Pictures,5/1/2004,188.2,1.53,5.6,5.1
Rambo,Short,"$42,754,105 ",2008,Lionsgate,1/1/2008,212.174,3.34,5,3.2
Rat Race,Action,"$56,618,055 ",2001,Paramount Pictures,8/1/2001,177.4,1.24,4.9,6.6
Rat Race,Comedy,"$56,618,055 ",2001,Paramount Pictures,8/1/2001,177.4,1.24,4.9,6.6
Rat Race,Adventure,"$56,618,055 ",2001,Paramount Pictures,8/1/2001,177.4,1.24,4.9,6.6
Ratatouille,Adventure,"$206,445,654 ",2007,Walt Disney Studios Motion Pictures,6/1/2007,207.234,2.56,4.6,3.5
Ratatouille,Comedy,"$206,445,654 ",2007,Walt Disney Studios Motion Pictures,6/1/2007,207.234,2.56,4.6,3.5
Ratatouille,Animation,"$206,445,654 ",2007,Walt Disney Studios Motion Pictures,6/1/2007,207.234,2.56,4.6,3.5
Ray,Biography,"$75,331,600 ",2004,Universal Pictures,10/1/2004,190.8,1.88,5.5,4.3
Ray,Drama,"$75,331,600 ",2004,Universal Pictures,10/1/2004,190.8,1.88,5.5,4.3
Real Women Have Curves,Comedy,"$5,853,194 ",2002,Newmarket Films,10/1/2002,181.2,1.2,5.7,5.8
Real Women Have Curves,Drama,"$5,853,194 ",2002,Newmarket Films,10/1/2002,181.2,1.2,5.7,5.8
Rebound,Comedy,"$16,809,014 ",2005,Twentieth Century Fox,7/1/2005,194.9,2.17,5,2.1
Rebound,Family,"$16,809,014 ",2005,Twentieth Century Fox,7/1/2005,194.9,2.17,5,2.1
Recess: School's Out,Adventure,"$36,706,141 ",2001,Walt Disney Studios Motion Pictures,2/1/2001,176,1.46,4.2,5
Recess: School's Out,Comedy,"$36,706,141 ",2001,Walt Disney Studios Motion Pictures,2/1/2001,176,1.46,4.2,5
Recess: School's Out,Animation,"$36,706,141 ",2001,Walt Disney Studios Motion Pictures,2/1/2001,176,1.46,4.2,5
